ID,Num of marathon,Unfinished_marathon,Age,Num of mtl marathon,2012 mtl Marathon,2013 mtl Marathon,2014 mtl Marathon,2015 mtl Marathon
5129,1,1,1,1,0,1,0,0
5130,1,0,3,1,0,0,0,1
5131,2,0,3,2,0,1,0,1
5132,3,0,4,2,1,0,0,1
5133,1,0,4,1,0,0,0,1
5134,1,0,3,1,0,0,0,1
5135,1,0,5,1,0,0,0,1
5136,1,0,2,1,0,1,0,0
5137,1,1,6,1,0,1,0,0
5138,1,0,5,1,0,0,0,1
5139,1,4,5,1,0,1,0,0
5140,0,0,5,0,0,0,0,0
5141,1,1,4,1,0,0,0,1
5142,1,4,4,0,0,0,0,0
5143,1,1,3,1,0,0,0,1
5144,1,0,2,1,0,0,0,1
5145,2,0,4,0,0,0,0,0
5146,2,0,1,1,0,0,0,1
5147,1,0,4,1,0,0,0,1
5148,1,0,5,1,0,1,0,0
5149,1,1,5,0,0,0,0,0
5150,1,0,3,1,0,0,0,1
5151,1,1,3,1,0,1,0,0
5152,1,0,6,0,0,0,0,0
5153,1,0,3,1,0,0,0,1
5154,1,0,2,1,1,0,0,0
5155,1,0,3,1,0,1,0,0
5156,1,0,4,1,0,0,0,1
5157,1,0,3,1,0,0,0,1
5158,1,2,2,0,0,0,0,0
5159,0,0,5,0,0,0,0,0
5160,2,3,3,1,1,0,0,0
5161,1,1,5,1,1,0,0,0
5162,1,1,2,1,1,0,0,0
5163,0,0,4,0,0,0,0,0
5164,1,0,4,1,0,1,0,0
5165,0,0,4,0,0,0,0,0
5166,12,5,4,0,0,0,0,0
5167,0,0,1,0,0,0,0,0
5168,1,0,3,1,0,0,0,1
5169,0,0,4,0,0,0,0,0
5170,1,0,3,0,0,0,0,0
5171,1,0,4,1,0,0,0,1
5172,1,0,3,1,0,0,0,1
5173,2,1,3,2,1,1,0,0
5174,1,1,3,1,0,1,0,0
5175,1,0,2,1,0,0,0,1
5176,2,0,5,1,0,1,0,0
5177,1,0,4,1,0,0,0,1
5178,1,0,4,1,0,0,0,1
5179,1,0,2,1,0,0,0,1
5180,1,0,4,0,0,0,0,0
5181,1,0,3,1,1,0,0,0
5182,1,1,2,1,0,0,0,1
5183,1,0,5,1,1,0,0,0
5184,2,0,5,1,0,1,0,0
5185,1,0,3,1,0,0,0,1
5186,1,0,3,1,1,0,0,0
5187,2,1,5,0,0,0,0,0
5188,1,0,3,0,0,0,0,0
5189,1,0,2,1,1,0,0,0
5190,0,0,3,0,0,0,0,0
5191,1,0,3,1,0,0,0,1
5192,1,0,3,1,0,1,0,0
5193,1,0,3,1,0,0,0,1
5194,0,0,3,0,0,0,0,0
5195,1,0,3,0,0,0,0,0
5196,1,3,5,0,0,0,0,0
5197,2,0,3,1,1,0,0,0
5198,1,0,3,0,0,0,0,0
5199,1,0,3,1,0,0,0,1
5200,1,0,1,0,0,0,0,0
5201,1,0,5,1,0,0,0,1
5202,1,0,4,1,0,1,0,0
5203,1,0,3,1,0,0,0,1
5204,1,1,3,1,0,1,0,0
5205,1,0,4,1,0,1,0,0
5206,1,0,5,1,1,0,0,0
5207,1,0,4,1,0,0,0,1
5208,1,1,5,1,1,0,0,0
5209,1,0,1,0,0,0,0,0
5210,1,0,4,1,0,0,0,1
5211,1,3,4,0,0,0,0,0
5212,0,0,5,0,0,0,0,0
5213,0,0,3,0,0,0,0,0
5214,2,0,4,0,0,0,0,0
5215,0,0,3,0,0,0,0,0
5216,1,1,2,1,0,0,0,1
5217,1,1,5,0,0,0,0,0
5218,1,0,2,1,1,0,0,0
5219,1,1,3,1,0,1,0,0
5220,1,0,4,1,0,0,0,1
5221,1,0,3,1,0,0,0,1
5222,1,0,4,1,0,1,0,0
5223,1,0,3,1,0,0,0,1
5224,1,1,5,1,0,0,0,1
5225,3,1,4,0,0,0,0,0
5226,1,0,4,1,0,1,0,0
5227,1,1,2,0,0,0,0,0
5228,1,0,5,1,1,0,0,0
5229,0,0,3,0,0,0,0,0
5230,1,0,4,1,0,0,0,1
5231,1,0,1,1,0,1,0,0
5232,1,1,3,1,1,0,0,0
5233,0,0,5,0,0,0,0,0
5234,1,0,3,1,0,0,0,1
5235,2,3,4,1,1,0,0,0
5236,0,0,3,0,0,0,0,0
5237,1,0,4,0,0,0,0,0
5238,1,0,3,1,0,0,0,1
5239,0,0,3,0,0,0,0,0
5240,1,0,2,1,1,0,0,0
5241,3,2,3,0,0,0,0,0
5242,2,1,4,1,0,1,0,0
5243,1,0,3,1,0,0,0,1
5244,1,0,1,1,0,1,0,0
5245,1,0,4,1,0,1,0,0
5246,0,0,5,0,0,0,0,0
5247,1,0,4,1,0,1,0,0
5248,0,0,3,0,0,0,0,0
5249,1,0,3,1,0,0,0,1
5250,1,0,2,1,0,0,0,1
5251,1,0,4,0,0,0,0,0
5252,1,0,3,0,0,0,0,0
5253,2,1,2,1,0,1,0,0
5254,1,0,3,1,1,0,0,0
5255,1,0,4,1,0,0,0,1
5256,1,0,3,1,0,0,0,1
5257,1,0,4,1,1,0,0,0
5258,1,0,5,1,0,0,0,1
5259,1,0,1,1,0,0,0,1
5260,1,0,3,1,0,1,0,0
5261,1,0,2,0,0,0,0,0
5262,0,0,3,0,0,0,0,0
5263,1,0,4,1,0,0,0,1
5264,1,1,4,0,0,0,0,0
5265,1,0,3,0,0,0,0,0
5266,1,0,3,1,0,1,0,0
5267,1,0,2,1,0,0,0,1
5268,0,0,3,0,0,0,0,0
5269,2,0,4,1,0,1,0,0
5270,1,1,3,1,0,1,0,0
5271,3,4,3,2,1,1,0,0
5272,1,0,3,1,0,1,0,0
5273,1,0,5,1,0,0,0,1
5274,1,0,2,0,0,0,0,0
5275,1,0,3,1,0,0,0,1
5276,1,0,4,1,0,0,0,1
5277,1,0,4,1,0,0,0,1
5278,1,0,2,1,0,0,0,1
5279,0,0,4,0,0,0,0,0
5280,1,0,3,1,0,0,0,1
5281,1,0,1,0,0,0,0,0
5282,1,0,3,0,0,0,0,0
5283,1,0,4,1,0,0,0,1
5284,1,0,2,1,1,0,0,0
5285,1,0,5,1,0,1,0,0
5286,0,1,4,0,0,0,0,0
5287,1,0,3,0,0,0,0,0
5288,1,0,4,1,0,0,0,1
5289,2,3,4,2,1,1,0,0
5290,1,0,2,1,1,0,0,0
5291,1,1,4,1,1,0,0,0
5292,0,0,4,0,0,0,0,0
5293,1,0,4,1,1,0,0,0
5294,0,0,3,0,0,0,0,0
5295,7,1,2,3,1,1,0,1
5296,1,0,3,1,0,0,0,1
5297,1,0,3,1,1,0,0,0
5298,1,0,4,1,0,0,0,1
5299,1,0,4,1,0,1,0,0
5300,1,1,3,0,0,0,0,0
5301,1,0,3,1,0,0,0,1
5302,1,0,2,0,0,0,0,0
5303,0,0,6,0,0,0,0,0
5304,1,0,4,1,0,1,0,0
5305,1,0,4,1,0,0,0,1
5306,1,1,4,1,0,1,0,0
5307,1,0,3,1,0,0,0,1
5308,1,0,4,0,0,0,0,0
5309,1,0,3,1,0,0,0,1
5310,0,0,5,0,0,0,0,0
5311,3,0,5,3,1,1,0,1
5312,1,0,3,1,0,0,0,1
5313,1,0,4,1,1,0,0,0
5314,1,0,1,1,1,0,0,0
5315,1,0,4,0,0,0,0,0
5316,1,0,4,1,0,0,0,1
5317,1,1,4,1,0,0,0,1
5318,0,0,3,0,0,0,0,0
5319,1,0,4,0,0,0,0,0
5320,0,0,3,0,0,0,0,0
5321,0,0,3,0,0,0,0,0
5322,1,0,3,1,0,1,0,0
5323,1,3,3,1,1,0,0,0
5324,0,0,5,0,0,0,0,0
5325,1,1,5,0,0,0,0,0
5326,1,5,4,1,0,0,0,1
5327,1,0,3,1,0,1,0,0
5328,1,0,2,1,0,0,0,1
5329,1,0,5,1,0,0,0,1
5330,1,0,4,0,0,0,0,0
5331,2,2,3,0,0,0,0,0
5332,1,1,2,0,0,0,0,0
5333,1,0,4,1,0,0,0,1
5334,1,0,2,1,0,0,0,1
5335,1,0,2,1,0,0,0,1
5336,1,0,5,1,0,0,0,1
5337,4,0,4,1,0,1,0,0
5338,1,0,3,0,0,0,0,0
5339,2,0,3,1,0,0,0,1
5340,1,1,3,0,0,0,0,0
5341,0,0,5,0,0,0,0,0
5342,1,0,1,1,0,0,0,1
5343,1,0,2,1,0,1,0,0
5344,2,4,5,0,0,0,0,0
5345,1,0,3,1,0,0,0,1
5346,1,0,4,1,0,0,0,1
5347,2,0,7,1,0,0,0,1
5348,0,0,2,0,0,0,0,0
5349,1,0,4,1,0,0,0,1
5350,1,3,6,1,0,1,0,0
5351,0,0,1,0,0,0,0,0
5352,0,0,3,0,0,0,0,0
5353,1,0,4,1,0,0,0,1
5354,1,0,7,1,0,0,0,1
5355,1,1,3,1,0,1,0,0
5356,1,0,2,1,0,0,0,1
5357,2,0,2,1,0,1,0,0
5358,1,0,2,0,0,0,0,0
5359,2,0,3,2,1,1,0,0
5360,1,0,3,0,0,0,0,0
5361,1,0,6,0,0,0,0,0
5362,1,0,4,1,0,0,0,1
5363,0,0,5,0,0,0,0,0
5364,1,0,4,0,0,0,0,0
5365,1,0,3,1,0,0,0,1
5366,1,0,4,1,0,1,0,0
5367,1,3,4,0,0,0,0,0
5368,2,4,5,1,1,0,0,0
5369,1,0,3,1,0,0,0,1
5370,0,0,4,0,0,0,0,0
5371,1,0,4,1,0,0,0,1
5372,1,0,3,0,0,0,0,0
5373,1,0,3,1,1,0,0,0
5374,2,2,1,1,0,1,0,0
5375,1,0,4,1,0,0,0,1
5376,1,0,6,1,0,0,0,1
5377,1,0,4,1,0,1,0,0
5378,0,0,1,0,0,0,0,0
5379,1,0,3,1,1,0,0,0
5380,0,0,4,0,0,0,0,0
5381,1,5,4,0,0,0,0,0
5382,1,0,3,1,0,0,0,1
5383,1,1,3,0,0,0,0,0
5384,0,0,2,0,0,0,0,0
5385,2,1,2,1,0,1,0,0
5386,1,0,1,1,0,0,0,1
5387,2,2,4,2,1,1,0,0
5388,1,0,3,0,0,0,0,0
5389,1,0,3,1,1,0,0,0
5390,1,1,4,1,0,0,0,1
5391,1,1,4,0,0,0,0,0
5392,1,0,3,1,0,1,0,0
5393,1,0,1,1,0,0,0,1
5394,1,0,2,0,0,0,0,0
5395,1,0,2,0,0,0,0,0
5396,1,2,4,0,0,0,0,0
5397,1,0,3,1,1,0,0,0
5398,1,0,4,1,0,0,0,1
5399,0,0,4,0,0,0,0,0
5400,1,0,3,1,0,0,0,1
5401,0,0,5,0,0,0,0,0
5402,1,0,3,1,0,0,0,1
5403,1,1,3,1,1,0,0,0
5404,2,0,4,2,1,1,0,0
5405,1,0,2,1,0,1,0,0
5406,1,0,3,1,0,0,0,1
5407,1,0,5,1,0,0,0,1
5408,1,0,3,1,1,0,0,0
5409,1,1,3,0,0,0,0,0
5410,1,0,3,1,1,0,0,0
5411,0,0,2,0,0,0,0,0
5412,1,1,2,0,0,0,0,0
5413,1,0,3,1,0,0,0,1
5414,1,0,4,0,0,0,0,0
5415,1,0,4,0,0,0,0,0
5416,0,0,3,0,0,0,0,0
5417,0,0,4,0,0,0,0,0
5418,1,1,3,0,0,0,0,0
5419,1,0,3,1,0,0,0,1
5420,1,0,3,1,0,1,0,0
5421,1,0,4,1,0,0,0,1
5422,1,3,4,0,0,0,0,0
5423,1,0,3,1,0,1,0,0
5424,1,0,4,1,0,0,0,1
5425,1,0,4,1,0,0,0,1
5426,1,0,4,1,0,0,0,1
5427,1,0,3,1,0,1,0,0
5428,1,0,3,1,0,0,0,1
5429,4,0,5,3,1,1,0,1
5430,1,0,3,1,0,1,0,0
5431,0,0,4,0,0,0,0,0
5432,0,0,3,0,0,0,0,0
5433,1,0,3,1,0,0,0,1
5434,1,0,2,1,1,0,0,0
5435,1,0,1,1,0,0,0,1
5436,1,0,3,1,0,0,0,1
5437,1,0,4,1,0,0,0,1
5438,3,0,4,2,0,1,0,1
5439,1,0,3,1,0,0,0,1
5440,1,0,4,1,1,0,0,0
5441,1,0,5,0,0,0,0,0
5442,1,0,3,1,1,0,0,0
5443,1,0,3,0,0,0,0,0
5444,1,0,4,1,1,0,0,0
5445,1,0,4,1,0,0,0,1
5446,1,0,1,1,1,0,0,0
5447,1,1,3,0,0,0,0,0
5448,1,0,1,1,0,1,0,0
5449,0,0,2,0,0,0,0,0
5450,1,0,3,1,0,1,0,0
5451,1,0,4,1,0,0,0,1
5452,1,0,3,1,0,1,0,0
5453,1,1,2,1,0,1,0,0
5454,1,0,2,0,0,0,0,0
5455,0,0,5,0,0,0,0,0
5456,3,0,5,0,0,0,0,0
5457,0,0,4,0,0,0,0,0
5458,0,0,3,0,0,0,0,0
5459,0,1,4,0,0,0,0,0
5460,1,1,3,0,0,0,0,0
5461,1,0,1,1,0,0,0,1
5462,1,1,4,1,1,0,0,0
5463,1,0,6,0,0,0,0,0
5464,1,0,2,0,0,0,0,0
5465,1,0,2,1,0,0,0,1
5466,2,0,5,1,0,1,0,0
5467,0,0,3,0,0,0,0,0
5468,2,4,4,0,0,0,0,0
5469,0,0,3,0,0,0,0,0
5470,1,0,4,1,0,0,0,1
5471,1,0,3,1,0,1,0,0
5472,1,0,4,0,0,0,0,0
5473,1,3,3,1,0,1,0,0
5474,2,1,4,1,0,0,0,1
5475,1,0,1,1,0,0,0,1
5476,0,0,3,0,0,0,0,0
5477,1,0,2,1,0,0,0,1
5478,1,0,2,1,0,0,0,1
5479,1,0,3,0,0,0,0,0
5480,1,0,1,0,0,0,0,0
5481,1,0,2,1,1,0,0,0
5482,3,0,4,1,0,1,0,0
5483,1,1,4,0,0,0,0,0
5484,1,3,3,0,0,0,0,0
5485,1,0,2,0,0,0,0,0
5486,1,0,3,0,0,0,0,0
5487,0,0,3,0,0,0,0,0
5488,2,1,3,1,1,0,0,0
5489,1,0,3,1,1,0,0,0
5490,1,3,5,1,1,0,0,0
5491,1,0,4,1,0,0,0,1
5492,1,0,1,1,0,0,0,1
5493,1,0,1,0,0,0,0,0
5494,2,0,2,2,1,1,0,0
5495,1,0,5,1,0,0,0,1
5496,1,0,2,1,1,0,0,0
5497,1,0,2,0,0,0,0,0
5498,5,2,4,0,0,0,0,0
5499,1,0,2,0,0,0,0,0
5500,7,1,4,1,1,0,0,0
5501,1,0,3,1,0,0,0,1
5502,1,0,4,1,0,1,0,0
5503,0,0,4,0,0,0,0,0
5504,0,0,4,0,0,0,0,0
5505,1,1,3,0,0,0,0,0
5506,1,1,3,1,1,0,0,0
5507,1,0,4,1,0,0,0,1
5508,1,0,3,1,1,0,0,0
5509,3,0,4,2,1,1,0,0
5510,1,0,3,1,0,1,0,0
5511,0,0,1,0,0,0,0,0
5512,1,0,3,1,0,0,0,1
5513,1,0,4,1,1,0,0,0
5514,1,0,2,1,0,0,0,1
5515,1,0,4,1,0,1,0,0
5516,0,0,3,0,0,0,0,0
5517,1,0,4,1,0,1,0,0
5518,3,3,4,1,0,1,0,0
5519,1,0,5,1,0,0,0,1
5520,1,0,3,1,0,0,0,1
5521,1,0,3,1,0,1,0,0
5522,0,0,3,0,0,0,0,0
5523,2,0,3,0,0,0,0,0
5524,1,0,2,1,0,0,0,1
5525,1,0,7,1,0,1,0,0
5526,0,0,4,0,0,0,0,0
5527,1,0,4,0,0,0,0,0
5528,2,1,5,1,0,0,0,1
5529,1,0,3,1,0,1,0,0
5530,1,1,3,1,0,1,0,0
5531,0,0,1,0,0,0,0,0
5532,1,2,4,1,0,1,0,0
5533,1,0,1,1,0,0,0,1
5534,1,0,3,1,0,1,0,0
5535,1,0,2,1,0,0,0,1
5536,1,0,3,0,0,0,0,0
5537,0,0,3,0,0,0,0,0
5538,1,0,4,1,0,0,0,1
5539,0,0,3,0,0,0,0,0
5540,1,2,2,1,0,1,0,0
5541,1,0,4,1,0,0,0,1
5542,1,0,4,1,0,0,0,1
5543,1,0,5,1,0,0,0,1
5544,1,0,4,1,0,0,0,1
5545,0,0,3,0,0,0,0,0
5546,1,0,1,0,0,0,0,0
5547,1,0,4,0,0,0,0,0
5548,0,0,3,0,0,0,0,0
5549,0,0,5,0,0,0,0,0
5550,1,0,2,1,1,0,0,0
5551,0,0,4,0,0,0,0,0
5552,1,0,6,0,0,0,0,0
5553,1,0,3,1,0,0,0,1
5554,1,0,3,1,0,0,0,1
5555,1,1,2,0,0,0,0,0
5556,1,0,3,0,0,0,0,0
5557,1,0,3,0,0,0,0,0
5558,1,0,4,0,0,0,0,0
5559,2,0,5,1,1,0,0,0
5560,2,0,4,1,0,0,0,1
5561,1,0,2,1,1,0,0,0
5562,1,0,1,0,0,0,0,0
5563,1,0,4,0,0,0,0,0
5564,1,0,4,1,0,1,0,0
5565,2,0,3,2,0,1,0,1
5566,1,0,1,0,0,0,0,0
5567,1,0,3,1,0,1,0,0
5568,0,0,3,0,0,0,0,0
5569,0,0,4,0,0,0,0,0
5570,1,0,5,0,0,0,0,0
5571,1,0,3,1,0,1,0,0
5572,1,0,5,1,0,1,0,0
5573,1,3,4,1,1,0,0,0
5574,1,0,4,1,0,1,0,0
5575,1,1,4,0,0,0,0,0
5576,1,0,4,1,0,0,0,1
5577,1,0,1,0,0,0,0,0
5578,1,0,3,1,0,0,0,1
5579,1,0,4,0,0,0,0,0
5580,2,1,4,2,1,1,0,0
5581,3,2,4,0,0,0,0,0
5582,1,0,4,1,0,0,0,1
5583,1,0,3,1,0,0,0,1
5584,1,0,2,1,0,1,0,0
5585,1,2,4,1,1,0,0,0
5586,1,0,4,1,0,0,0,1
5587,0,0,4,0,0,0,0,0
5588,1,2,5,0,0,0,0,0
5589,1,0,5,1,0,0,0,1
5590,1,0,1,1,0,0,0,1
5591,2,1,4,2,1,1,0,0
5592,1,0,4,1,0,0,0,1
5593,1,0,3,1,0,0,0,1
5594,1,0,1,0,0,0,0,0
5595,1,0,4,1,0,0,0,1
5596,1,0,3,1,0,0,0,1
5597,1,0,1,1,0,0,0,1
5598,1,0,4,1,0,0,0,1
5599,2,0,1,1,0,0,0,1
5600,1,0,4,0,0,0,0,0
5601,1,0,3,0,0,0,0,0
5602,1,0,4,1,0,1,0,0
5603,1,0,6,1,0,0,0,1
5604,2,0,4,1,0,0,0,1
5605,2,1,3,2,0,1,0,1
5606,1,0,4,1,0,1,0,0
5607,2,1,2,0,0,0,0,0
5608,1,4,5,0,0,0,0,0
5609,2,0,6,0,0,0,0,0
5610,1,1,3,0,0,0,0,0
5611,0,0,4,0,0,0,0,0
5612,1,0,3,0,0,0,0,0
5613,0,0,4,0,0,0,0,0
5614,1,0,3,1,0,0,0,1
5615,2,0,2,2,1,1,0,0
5616,1,0,2,1,0,0,0,1
5617,1,0,2,1,0,0,0,1
5618,0,0,4,0,0,0,0,0
5619,1,0,5,1,0,1,0,0
5620,3,0,4,0,0,0,0,0
5621,1,0,3,1,0,0,0,1
5622,1,0,4,1,0,0,0,1
5623,1,0,4,1,1,0,0,0
5624,1,0,5,1,0,1,0,0
5625,0,0,3,0,0,0,0,0
5626,1,0,4,1,0,1,0,0
5627,1,0,4,1,0,0,0,1
5628,1,0,5,1,0,0,0,1
5629,1,0,1,0,0,0,0,0
5630,1,0,1,1,1,0,0,0
5631,0,0,4,0,0,0,0,0
5632,5,4,4,0,0,0,0,0
5633,1,0,2,1,0,0,0,1
5634,1,0,1,0,0,0,0,0
5635,0,0,3,0,0,0,0,0
5636,1,0,4,1,0,0,0,1
5637,1,0,3,1,0,0,0,1
5638,1,0,4,0,0,0,0,0
5639,1,0,2,1,0,0,0,1
5640,1,0,5,1,0,0,0,1
5641,1,0,5,1,0,1,0,0
5642,1,0,4,0,0,0,0,0
5643,1,0,3,1,0,1,0,0
5644,3,3,5,1,0,1,0,0
5645,1,0,5,1,0,0,0,1
5646,1,0,3,1,0,0,0,1
5647,1,1,2,1,0,0,0,1
5648,1,0,3,1,0,0,0,1
5649,1,0,4,1,1,0,0,0
5650,0,0,3,0,0,0,0,0
5651,1,0,5,1,0,0,0,1
5652,1,0,1,1,0,0,0,1
5653,3,0,4,2,1,0,0,1
5654,1,0,3,1,0,0,0,1
5655,1,0,1,0,0,0,0,0
5656,1,0,3,0,0,0,0,0
5657,1,1,3,0,0,0,0,0
5658,1,0,2,1,1,0,0,0
5659,1,0,4,0,0,0,0,0
5660,1,0,1,1,0,1,0,0
5661,1,0,4,1,0,1,0,0
5662,1,0,5,1,0,0,0,1
5663,1,1,4,1,0,1,0,0
5664,1,0,4,1,0,0,0,1
5665,0,1,6,0,0,0,0,0
5666,1,0,3,1,0,1,0,0
5667,0,0,1,0,0,0,0,0
5668,0,0,5,0,0,0,0,0
5669,1,0,3,0,0,0,0,0
5670,1,7,3,0,0,0,0,0
5671,2,0,3,2,1,1,0,0
5672,0,0,3,0,0,0,0,0
5673,1,0,3,1,0,1,0,0
5674,1,1,3,1,0,1,0,0
5675,1,0,4,1,0,0,0,1
5676,1,0,5,1,1,0,0,0
5677,1,0,1,1,0,0,0,1
5678,1,0,3,1,0,0,0,1
5679,1,0,2,1,0,0,0,1
5680,1,0,3,1,0,0,0,1
5681,1,0,1,1,1,0,0,0
5682,0,1,4,0,0,0,0,0
5683,0,0,4,0,0,0,0,0
5684,1,2,3,0,0,0,0,0
5685,1,0,2,1,0,1,0,0
5686,1,0,3,1,1,0,0,0
5687,1,0,3,1,0,0,0,1
5688,0,0,2,0,0,0,0,0
5689,0,0,4,0,0,0,0,0
5690,1,0,3,1,0,0,0,1
5691,1,0,1,1,0,0,0,1
5692,1,1,5,0,0,0,0,0
5693,1,0,3,1,0,1,0,0
5694,1,0,5,0,0,0,0,0
5695,1,0,3,1,0,1,0,0
5696,2,4,3,0,0,0,0,0
5697,3,0,6,2,1,1,0,0
5698,1,0,2,1,0,1,0,0
5699,1,5,4,0,0,0,0,0
5700,1,0,3,0,0,0,0,0
5701,1,0,3,1,0,0,0,1
5702,1,0,2,1,0,1,0,0
5703,1,0,2,1,0,0,0,1
5704,1,0,3,1,0,0,0,1
5705,4,1,5,0,0,0,0,0
5706,1,0,3,1,1,0,0,0
5707,0,0,2,0,0,0,0,0
5708,1,0,5,0,0,0,0,0
5709,2,0,3,1,0,0,0,1
5710,1,0,2,1,0,0,0,1
5711,0,0,4,0,0,0,0,0
5712,1,1,3,1,0,1,0,0
5713,1,0,1,1,0,0,0,1
5714,1,0,3,0,0,0,0,0
5715,1,0,2,1,0,0,0,1
5716,1,1,3,1,0,1,0,0
5717,1,0,3,0,0,0,0,0
5718,1,0,5,1,0,0,0,1
5719,1,0,3,1,0,1,0,0
5720,1,0,1,1,0,0,0,1
5721,1,0,2,1,0,0,0,1
5722,1,0,5,1,1,0,0,0
5723,1,0,4,1,0,0,0,1
5724,0,0,4,0,0,0,0,0
5725,1,0,1,1,0,1,0,0
5726,1,0,2,1,0,0,0,1
5727,1,1,3,0,0,0,0,0
5728,2,0,3,1,1,0,0,0
5729,2,4,4,1,0,1,0,0
5730,1,3,5,1,1,0,0,0
5731,0,0,2,0,0,0,0,0
5732,1,0,2,1,0,1,0,0
5733,1,0,4,1,1,0,0,0
5734,1,0,3,1,1,0,0,0
5735,1,0,3,1,1,0,0,0
5736,0,3,3,0,0,0,0,0
5737,1,0,4,1,0,1,0,0
5738,0,0,3,0,0,0,0,0
5739,1,0,3,1,0,0,0,1
5740,2,0,3,1,1,0,0,0
5741,1,0,3,1,0,0,0,1
5742,1,0,1,1,0,0,0,1
5743,1,0,2,1,0,1,0,0
5744,1,1,5,1,0,1,0,0
5745,1,0,3,1,0,0,0,1
5746,0,0,5,0,0,0,0,0
5747,1,0,4,1,0,1,0,0
5748,0,0,4,0,0,0,0,0
5749,1,0,5,1,0,0,0,1
5750,2,1,3,1,0,1,0,0
5751,1,0,3,1,0,0,0,1
5752,0,0,4,0,0,0,0,0
5753,1,1,6,1,1,0,0,0
5754,1,0,4,1,1,0,0,0
5755,0,1,4,0,0,0,0,0
5756,1,0,4,1,1,0,0,0
5757,0,0,4,0,0,0,0,0
5758,1,0,5,1,0,0,0,1
5759,1,0,2,0,0,0,0,0
5760,2,1,2,2,1,1,0,0
5761,1,0,5,1,0,0,0,1
5762,1,0,4,1,0,1,0,0
5763,1,0,4,1,0,0,0,1
5764,1,0,3,1,0,0,0,1
5765,1,0,3,1,0,0,0,1
5766,0,0,3,0,0,0,0,0
5767,1,0,4,1,0,0,0,1
5768,2,1,3,0,0,0,0,0
5769,1,0,5,1,0,0,0,1
5770,1,0,3,0,0,0,0,0
5771,2,1,3,1,0,1,0,0
5772,1,0,3,1,0,0,0,1
5773,1,0,3,0,0,0,0,0
5774,1,0,1,1,0,0,0,1
5775,2,0,5,2,1,1,0,0
5776,0,1,3,0,0,0,0,0
5777,1,0,2,0,0,0,0,0
5778,1,0,5,1,0,0,0,1
5779,1,0,6,1,0,0,0,1
5780,1,3,4,1,1,0,0,0
5781,1,0,4,1,0,0,0,1
5782,1,0,3,1,0,1,0,0
5783,1,1,6,1,0,0,0,1
5784,1,0,3,1,0,1,0,0
5785,2,1,3,1,0,1,0,0
5786,1,2,4,1,1,0,0,0
5787,1,0,5,1,1,0,0,0
5788,1,0,5,1,0,0,0,1
5789,2,0,3,0,0,0,0,0
5790,1,3,4,0,0,0,0,0
5791,1,0,2,1,0,0,0,1
5792,1,0,3,1,0,0,0,1
5793,1,0,3,0,0,0,0,0
5794,1,1,3,0,0,0,0,0
5795,1,0,3,1,1,0,0,0
5796,1,0,2,1,0,1,0,0
5797,2,0,3,1,0,0,0,1
5798,1,0,4,0,0,0,0,0
5799,1,0,1,1,1,0,0,0
5800,2,0,5,1,0,0,0,1
5801,0,0,3,0,0,0,0,0
5802,0,0,1,0,0,0,0,0
5803,1,0,3,0,0,0,0,0
5804,1,0,5,0,0,0,0,0
5805,1,0,3,1,0,0,0,1
5806,2,0,4,1,0,1,0,0
5807,1,0,3,1,0,0,0,1
5808,1,1,4,1,0,0,0,1
5809,2,0,4,2,1,1,0,0
5810,1,1,3,1,1,0,0,0
5811,1,0,2,1,0,1,0,0
5812,1,0,1,1,1,0,0,0
5813,1,0,1,1,1,0,0,0
5814,1,1,4,1,1,0,0,0
5815,1,0,7,1,0,1,0,0
5816,1,0,3,1,1,0,0,0
5817,0,0,4,0,0,0,0,0
5818,1,0,5,1,0,0,0,1
5819,1,0,4,1,0,0,0,1
5820,2,0,6,1,0,0,0,1
5821,1,0,5,0,0,0,0,0
5822,1,0,4,0,0,0,0,0
5823,1,0,2,1,0,0,0,1
5824,1,0,4,1,0,0,0,1
5825,2,0,3,1,0,0,0,1
5826,1,0,5,0,0,0,0,0
5827,3,0,2,2,1,1,0,0
5828,1,0,5,1,0,1,0,0
5829,1,0,3,0,0,0,0,0
5830,0,0,2,0,0,0,0,0
5831,0,0,4,0,0,0,0,0
5832,1,0,6,1,0,0,0,1
5833,2,1,5,1,0,1,0,0
5834,0,0,4,0,0,0,0,0
5835,2,0,4,2,1,1,0,0
5836,1,1,4,1,0,1,0,0
5837,2,3,5,1,0,0,0,1
5838,1,0,3,0,0,0,0,0
5839,1,1,4,0,0,0,0,0
5840,1,0,4,0,0,0,0,0
5841,1,0,1,1,0,0,0,1
5842,2,1,3,1,1,0,0,0
5843,1,0,1,1,0,0,0,1
5844,1,0,4,0,0,0,0,0
5845,1,0,4,1,0,0,0,1
5846,0,0,3,0,0,0,0,0
5847,0,0,3,0,0,0,0,0
5848,1,0,5,0,0,0,0,0
5849,1,0,1,0,0,0,0,0
5850,2,1,4,2,1,0,0,1
5851,3,2,4,1,0,1,0,0
5852,1,0,4,1,0,0,0,1
5853,1,0,6,1,0,0,0,1
5854,1,0,4,1,1,0,0,0
5855,1,0,4,1,0,1,0,0
5856,1,3,4,1,1,0,0,0
5857,1,0,4,0,0,0,0,0
5858,1,0,5,1,0,0,0,1
5859,1,0,4,1,0,0,0,1
5860,1,0,2,1,1,0,0,0
